Date,LQD US Equity  (L1),EMB US Equity  (L1),MUB US Equity  (L1),TIP US Equity  (L1),SHY US Equity  (R1),HYG US Equity  (L1)
8/8/2013,26.4152,26.1759,12.7744,19.532,3.9183,33.9647
8/7/2013,26.149,25.9792,12.6871,19.4053,3.9183,33.6721
8/6/2013,25.8717,26.2801,12.5018,19.1204,3.8936,34.0964
8/5/2013,25.794,26.2453,12.6653,18.8354,3.906,34.2281
8/2/2013,26.271,27.1593,12.9924,18.8248,3.9183,34.9157
8/1/2013,25.6498,25.5859,12.8616,18.2232,3.8444,34.0964
7/31/2013,26.6563,25.8797,13.0342,19.0565,3.8832,35.3731
7/30/2013,26.6452,26.836,13.0124,18.3076,3.8832,34.98
7/29/2013,26.612,27.0203,13.045,18.3603,3.8709,34.7907
7/26/2013,26.8221,27.4927,13.2625,18.4447,3.8832,35.0819
7/25/2013,26.6894,27.942,12.4687,18.4131,3.8709,35.0237
7/24/2013,26.8443,27.8268,12.1534,18.3498,3.8094,35.3294
7/23/2013,27.4635,29.0365,12.9254,19.3202,3.8586,36.4796
7/22/2013,27.6625,28.495,12.8384,19.5945,3.8709,36.8145
7/19/2013,27.375,28.6909,13.5833,19.6367,3.8709,36.7126
7/18/2013,26.6784,28.5181,14.2194,18.7823,3.8217,36.7999
7/17/2013,27.0101,27.8602,14.3064,19.2147,3.834,35.9846
7/16/2013,26.5346,26.8245,14.0672,18.8878,3.7971,34.9946
7/15/2013,26.7226,25.9143,13.9802,18.4131,3.7848,35.3294
7/12/2013,25.9154,24.5433,14.7087,17.8435,3.7355,34.7616
7/11/2013,26.2693,25.5744,14.1868,17.8013,3.7971,34.8927
7/10/2013,24.7986,23.4027,13.1538,16.9891,3.7109,33.2183
7/9/2013,25.1635,24.7161,13.3169,17.3899,3.7109,32.6942
7/8/2013,25.0529,24.6239,12.9798,17.4427,3.7232,32.6214
7/5/2013,24.0356,23.4142,12.4579,16.7043,3.6494,30.816
7/3/2013,25.6279,25.9258,14.2194,18.3182,3.7602,32.2283
7/2/2013,25.9928,27.1816,14.9262,18.5397,3.7725,31.9225
7/1/2013,25.5947,26.5825,14.9045,18.1599,3.7602,32.3302
6/28/2013,25.2714,25.6875,13.9405,17.9925,3.7143,31.621
6/27/2013,25.3485,25.3432,14.8625,17.5922,3.7266,32.5189
6/26/2013,24.2242,22.899,13.8645,16.6231,3.6651,31.8817
6/25/2013,23.2873,21.6597,11.5324,16.0964,3.6097,30.7954
6/24/2013,22.8795,18.986,9.9378,15.8962,3.6282,28.9561
6/21/2013,23.6841,21.0745,10.9574,16.3387,3.6713,30.5637
6/20/2013,24.7037,23.0712,12.8991,17.7186,3.7636,31.4182
6/19/2013,26.4508,26.7662,14.9276,18.9195,3.7759,32.7217
6/18/2013,28.2695,28.2694,15.535,20.5207,3.8989,34.7348
6/17/2013,28.523,29.8415,16.0774,20.1942,3.8989,34.4017
6/14/2013,28.7104,30.6562,16.392,20.5839,3.8989,34.4162
6/13/2013,28.7986,29.9218,16.316,20.6893,3.8251,34.2569
6/12/2013,27.4318,27.5809,15.5567,19.7728,3.7759,32.7362
6/11/2013,27.8727,26.0547,16.674,20.6998,3.7882,32.6348
6/10/2013,28.1152,28.8087,16.2184,20.763,3.8005,33.4603
6/7/2013,28.512,30.1054,16.9343,21.6057,3.8374,33.7355
6/6/2013,29.0191,30.8169,17.2489,22.3221,3.8497,33.6486
6/5/2013,28.4679,30.6218,16.9766,22.459,3.862,32.6058
6/4/2013,28.6553,31.4939,16.7185,22.3115,3.8497,33.7644
6/3/2013,29.1624,31.5628,17.0428,22.5433,3.8497,33.7644
5/31/2013,29.5019,31.5285,17.086,22.6557,3.8164,33.881
5/30/2013,30.1502,32.3516,18.1574,22.5401,3.8287,35.6821
5/29/2013,29.9854,32.5003,18.1141,22.9919,3.8041,35.4083
5/28/2013,30.0403,33.7695,18.6227,23.076,3.8041,35.9558
5/24/2013,31.304,34.6957,19.8023,24.2003,3.8779,36.4601
5/23/2013,31.392,35.3245,19.8132,24.0952,3.9025,36.7194
5/22/2013,31.2601,36.1592,19.6941,24.0637,3.8779,37.0941
5/21/2013,32.304,36.2164,19.8456,25.188,3.9148,37.9441
5/20/2013,31.8095,36.3673,19.9106,24.9253,3.9148,37.6848
5/17/2013,31.9634,36.731,20.0621,24.9569,3.9025,37.5407
5/16/2013,32.5348,36.891,20.3218,25.5873,3.9271,37.5407
5/15/2013,31.9304,36.4108,20.1054,25.23,3.9025,37.2093
5/14/2013,31.4689,36.811,20.1162,25.188,3.8902,37.1949
5/13/2013,31.8205,36.8796,20.0177,25.7239,3.8902,37.0508
5/10/2013,32.1612,37.7829,19.8888,26.1022,3.9148,37.6128
5/9/2013,32.8534,38.812,20.3435,26.4594,3.9271,38.3332
5/8/2013,33.1392,38.4004,20.4517,26.512,3.9394,38.7366
5/7/2013,33.0139,38.3089,20.4517,26.7852,3.9271,38.2467
5/6/2013,33.1172,38.6633,20.6573,26.7957,3.9271,38.3476
5/3/2013,33.1392,38.7891,20.798,26.9848,3.9271,38.2611
5/2/2013,34.4029,39.1321,21.0253,27.857,3.9641,38.0452
5/1/2013,34.4029,38.5604,20.8737,27.9936,3.9764,37.1661
4/30/2013,33.8089,38.3431,20.7736,28.0237,3.9558,37.4268
4/29/2013,34.039,37.8075,20.6872,28.0971,3.9681,36.9967
4/26/2013,34.028,37.3289,20.6333,28.443,3.9435,36.7386
4/25/2013,33.5459,37.4087,20.4713,27.9713,3.9189,36.882
4/24/2013,33.6226,37.5454,20.2877,27.877,3.9312,36.5092
4/23/2013,33.5678,37.4201,20.3417,27.6884,3.9189,36.2655
4/22/2013,33.3925,37.158,20.2877,27.6255,3.9312,35.735
4/19/2013,33.3487,36.9528,20.3957,27.2901,3.9189,35.4196
4/18/2013,33.1515,36.5996,20.4713,26.7975,3.9189,35.4913
4/17/2013,33.031,36.8617,20.3417,27.6884,3.9189,35.7063
4/16/2013,32.8447,37.2035,20.1258,27.7093,3.9189,35.9214
4/15/2013,33.0858,37.3859,20.0394,27.9294,3.9189,34.9894
4/12/2013,33.0419,37.9784,20.061,27.9504,3.9066,35.8497
4/11/2013,32.3846,37.5112,19.9098,27.4263,3.8943,35.8081
4/10/2013,32.2969,37.2035,19.6723,27.07,3.8943,35.8067
4/9/2013,32.6475,37.1352,19.7262,27.7827,3.8943,35.3766
4/8/2013,32.516,37.2947,19.9854,27.898,3.8943,34.9464
4/5/2013,32.3955,36.7249,19.8234,28.4639,3.9189,34.803
4/4/2013,31.9901,34.9814,19.4671,27.9294,3.9189,34.674
4/3/2013,31.2889,34.423,19.3807,27.332,3.882,34.717
4/2/2013,30.763,33.8304,19.1971,27.0071,3.8943,34.717
4/1/2013,30.774,33.6595,18.9488,27.07,3.8943,34.8174
3/28/2013,30.9617,33.5786,18.691,27.0152,3.8845,34.5772
3/27/2013,31.0381,33.5218,18.4755,27.0696,3.8722,34.3347
3/26/2013,30.5794,33.6126,18.4217,26.6821,3.8476,34.5629
3/25/2013,30.492,33.465,18.4109,26.6088,3.8353,34.3204
3/22/2013,30.492,33.4877,18.6156,26.5983,3.8353,34.5201
3/21/2013,30.4811,33.5786,18.2816,26.3783,3.8599,34.62
3/20/2013,30.35,33.7375,18.3786,26.3155,3.8476,34.8625
3/19/2013,30.7323,33.624,18.4971,26.6716,3.8599,34.4203
3/18/2013,30.5138,33.7262,18.3032,26.5459,3.8722,34.6485
3/15/2013,30.1971,34.0441,18.2816,26.2736,3.8476,34.62
3/14/2013,30.0223,33.9306,18.1093,26.106,3.8107,34.6342
3/13/2013,29.9677,34.1236,18.3782,25.8861,3.8107,34.1207
3/12/2013,30.0879,34.4189,18.6372,25.8546,3.8353,34.0922
3/11/2013,29.8257,34.135,18.5402,25.6242,3.8107,34.1493
3/8/2013,29.7383,34.3394,18.8634,25.6871,3.823,34.2349
3/7/2013,30.1971,34.8277,19.499,26.0955,3.8107,34.078
3/6/2013,30.6231,35.3046,19.9731,26.5669,3.8353,33.8783
3/5/2013,31.0054,35.3728,20.3404,26.8497,3.8476,33.9638
3/4/2013,31.2238,34.7709,20.3824,26.8811,3.8599,33.6928
3/1/2013,31.3221,34.2826,20.501,27.2791,3.8722,33.6786
2/28/2013,31.0235,34.8393,20.2614,26.7449,3.8496,33.4147
2/27/2013,30.98,34.9637,20.1755,26.4621,3.8619,33.4715
2/26/2013,31.0235,34.8845,19.9648,26.4621,3.8619,33.2445
2/25/2013,31.1868,34.1943,19.896,26.7659,3.8373,32.5919
2/22/2013,30.4137,34.0359,19.939,26.1374,3.8127,33.0033
2/21/2013,30.3266,34.1943,19.9712,25.8651,3.8127,32.677
2/20/2013,30.1197,34.4093,19.8208,25.7101,3.7758,32.5351
2/19/2013,29.902,34.9864,19.7885,25.6766,3.7758,32.6628
2/15/2013,29.9346,34.8279,19.7564,25.7394,3.7881,32.5351
2/14/2013,29.9891,35.0203,19.7705,26.0851,3.7758,32.5209
2/13/2013,29.6298,35.009,20.0142,25.8651,3.7635,32.5777
2/12/2013,29.9346,35.663,20.0142,26.2212,3.7758,32.3791
2/11/2013,30.0653,35.801,20.0895,26.2317,3.8031,31.9251
2/8/2013,30.1306,35.6087,20.4227,26.326,3.8373,31.9393
2/7/2013,29.8475,34.9524,20.1765,26.3679,3.825,31.9109
2/6/2013,29.804,34.5564,20.3797,26.4831,3.825,32.1663
2/5/2013,29.4664,34.5338,20.2077,26.3364,3.8004,32.3649
2/4/2013,29.7278,34.2735,20.2722,26.703,3.8004,32.0669
2/1/2013,29.2922,34.7148,20.0572,25.8861,3.7758,32.6202
1/31/2013,29.6282,34.4845,19.6249,26.504,3.7873,32.1837
1/30/2013,29.5305,35.1271,19.582,26.127,3.775,32.593
1/29/2013,29.9647,36.2995,19.5283,26.0851,3.7381,33.5525
1/28/2013,30.2577,36.6039,19.6034,26.3155,3.7259,33.7783
1/25/2013,30.3663,37.0436,20.1182,26.4831,3.7627,33.8489
1/24/2013,30.9633,37.6298,20.515,27.0173,3.8119,33.8912
1/23/2013,31.1478,37.596,20.4078,27.0906,3.8119,33.5949
1/22/2013,30.985,37.4991,20.6544,27.0696,3.8119,33.7501
1/18/2013,30.985,37.7651,20.7724,27.0906,3.7873,33.6654
1/17/2013,30.8548,37.3142,20.5686,26.8811,3.7873,33.482
1/16/2013,31.0827,37.5284,20.5472,27.101,3.7996,33.0022
1/15/2013,31.0827,37.6524,20.4614,27.1325,3.7996,33.228
1/14/2013,31.1913,37.1112,20.5686,27.0487,3.7873,33.1998
1/11/2013,31.4518,36.9083,20.5686,27.0068,3.7873,33.3832
1/10/2013,31.213,37.596,20.2937,26.8916,3.7996,33.1433
1/9/2013,31.1478,37.6298,20.3649,27.0068,3.8119,32.9175
1/8/2013,31.1913,37.7486,20.0753,26.7764,3.775,32.6635
1/7/2013,31.0718,38.3739,19.8608,26.5983,3.7627,32.7623
1/4/2013,30.8548,38.295,19.657,26.1689,3.7627,32.6494
1/3/2013,30.9199,38.7234,19.9253,26.2212,3.7504,32.5633
1/2/2013,31.6363,38.8474,19.9037,27.0906,3.7504,32.974
12/31/2012,31.3324,38.4303,18.6596,27.1639,3.775,31.7321
12/28/2012,32.0271,38.3852,18.4237,27.939,3.775,31.1677
12/27/2012,31.734,38.2612,18.8409,27.9809,3.775,31.5205
12/26/2012,31.3107,38.1822,18.799,27.8342,3.7381,31.2523
12/24/2012,31.1245,38.1248,18.6949,27.6681,3.7371,30.9365
12/21/2012,31.2111,38.0686,18.5879,27.8147,3.7371,31.4137
12/20/2012,30.9838,37.9001,18.6093,27.4587,3.7248,31.7927
12/19/2012,30.8539,37.5854,18.3525,27.3958,3.7371,31.3295
12/18/2012,30.3453,37.2932,17.4857,27.2911,3.7125,31.4699
12/17/2012,30.6699,37.3944,17.8709,27.6577,3.774,31.3997
12/14/2012,31.092,37.5517,18.834,28.1394,3.7986,30.8944
12/13/2012,30.9942,37.6528,20.2358,28.0033,3.774,30.9927
12/12/2012,31.2002,37.709,20.5676,28.3594,3.774,31.4549
12/11/2012,31.6007,37.8214,20.7709,28.7573,3.7863,31.0628
12/10/2012,32.0877,37.8888,21.0919,29.1344,3.7863,30.9365
12/7/2012,31.9686,37.6641,21.1561,28.9773,3.7863,30.8242
12/6/2012,32.2827,37.9338,21.3059,29.1344,3.7863,31.0207
12/5/2012,32.3041,37.7203,21.3059,28.8725,3.7863,30.7821
12/4/2012,32.0336,37.5854,21.2631,28.6421,3.7617,30.5716
12/3/2012,31.9145,37.4955,21.6377,28.6002,3.7617,30.5716
11/30/2012,31.7683,37.4485,21.8054,28.2192,3.7493,29.9168
11/29/2012,31.7791,37.4261,21.5598,28.021,3.737,29.7213
11/28/2012,31.682,36.7316,21.2501,27.7915,3.737,29.1489
11/27/2012,31.7036,36.4852,21.0901,27.4889,3.7247,29.1209
11/26/2012,31.6281,36.3056,21.1647,27.4889,3.7133,28.9953
11/23/2012,31.4144,36.0483,21.1006,27.1343,3.7247,28.9674
11/21/2012,31.3583,35.9699,21.1112,27.2281,3.7247,28.5345
11/20/2012,31.2612,36.1379,21.1305,27.5307,3.737,28.5764
11/19/2012,31.6712,35.7122,20.9084,27.8958,3.7616,28.5625
11/16/2012,31.2612,35.2641,20.6308,28.1357,3.7739,26.9568
11/15/2012,31.2181,35.6226,21.0045,28.0523,3.7739,26.5934
11/14/2012,31.477,36.0371,20.4066,28.1462,3.7739,26.6497
11/13/2012,31.2073,36.0707,21.0793,28.2713,3.7493,27.3478
11/12/2012,31.1533,36.2051,21.1754,28.4174,3.737,27.641
11/9/2012,31.1318,36.2163,20.7269,28.0731,3.737,27.5991
11/8/2012,31.4554,36.2611,20.2357,28.5426,3.737,27.8225
11/7/2012,31.5849,36.0483,20.1604,27.8541,3.737,28.2413
11/6/2012,31.3152,36.0818,19.8406,27.1238,3.651,29.0092
11/5/2012,31.9517,35.8579,19.7766,27.4576,3.6879,28.8152
11/2/2012,31.887,35.3874,19.603,27.2907,3.6879,29.0232
11/1/2012,32.146,35.8467,19.563,27.3638,3.7001,29.2047
10/31/2012,32.3198,35.7678,19.5893,27.5078,3.6974,28.5685
10/26/2012,31.911,35.9799,19.323,26.7793,3.6359,28.4125
10/25/2012,31.2657,36.3483,19.1738,26.1548,3.6114,28.718
10/24/2012,31.6421,36.6051,19.1312,26.5295,3.6482,28.5097
10/23/2012,31.9971,36.5939,19.1632,26.7272,3.6605,28.6218
10/22/2012,31.7712,36.8172,19.078,26.4566,3.6114,29.1068
10/19/2012,32.0831,37.0182,19.0034,26.6648,3.6482,29.079
10/18/2012,31.8465,37.2303,18.9714,26.2381,3.6482,29.7316
10/17/2012,32.0939,37.4982,18.9501,26.2485,3.6359,29.8011
10/16/2012,32.352,37.487,19.2484,26.6232,3.6925,29.5095
10/15/2012,32.4381,37.1633,19.1525,27.1643,3.6974,29.0374
10/12/2012,32.0294,36.806,19.1845,27.1747,3.7219,28.4542
10/11/2012,31.8788,36.0469,19.0566,27.2788,3.6851,28.232
10/10/2012,31.4485,35.2989,19.0673,27.3933,3.6974,27.5377
10/9/2012,31.2119,35.2765,19.014,27.5286,3.7097,27.8502
10/8/2012,31.0721,35.3993,19.1632,27.8512,3.7097,28.2042
10/5/2012,30.7279,35.7901,19.1099,27.5494,3.6974,28.3847
10/4/2012,30.9323,35.7454,19.1951,27.8096,3.7465,28.4542
10/3/2012,31.0398,35.7343,19.2058,27.6222,3.7465,27.9126
10/2/2012,30.9538,35.4552,19.046,27.4869,3.7465,27.5933
10/1/2012,30.9107,35.0644,18.9714,26.9666,3.7711,27.2781
9/28/2012,30.5635,34.9308,19.0356,26.7168,3.7689,27.4879
9/27/2012,30.274,34.4746,18.7912,26.8001,3.7198,28.0956
9/26/2012,30.3384,34.2632,18.8018,26.8209,3.7075,26.7144
9/25/2012,29.9738,34.2298,18.5467,26.5295,3.6829,27.3498
9/24/2012,29.7165,34.2632,18.2916,26.363,3.7075,28.4962
9/21/2012,29.5235,34.6192,18.2279,26.4462,3.6952,28.662
9/20/2012,29.2896,34.3418,18.111,26.3422,3.6829,28.8415
9/19/2012,29.3948,34.4301,18.1003,26.7689,3.7075,29.4493
9/18/2012,29.1804,34.2965,17.7602,26.6127,3.7075,29.615
9/17/2012,28.7837,34.163,17.6433,26.7793,3.6952,29.5598
9/14/2012,28.3441,34.3522,17.5303,26.8937,3.6952,29.6703
9/13/2012,29.1161,34.0851,17.9834,26.467,3.7443,29.6841
9/12/2012,28.4298,34.3856,18.0093,25.4159,3.7075,28.8553
9/11/2012,28.6872,34.3188,18.1747,26.0299,3.7198,28.4686
9/10/2012,28.58,34.1408,18.0259,26.1548,3.6952,27.5984
9/7/2012,28.5907,33.8737,18.1747,25.8322,3.7198,27.8056
9/6/2012,28.3226,33.2951,18.1216,25.4263,3.6952,27.5846
9/5/2012,28.8909,33.028,18.4617,26.1132,3.7443,26.8387
9/4/2012,28.8373,32.7498,18.1854,25.9051,3.7443,26.8249
8/31/2012,29.1422,32.5645,18.356,26.0716,3.7522,26.8273
8/30/2012,28.2551,32.4203,18.3136,25.4888,3.6909,26.4976
8/29/2012,28.2124,32.376,18.2818,25.5824,3.6786,26.5525
8/28/2012,28.4796,32.3095,18.0699,26.0091,3.6786,26.374
8/27/2012,28.2979,32.1875,18.2924,25.6865,3.6663,26.4839
8/24/2012,28.1376,32.1321,17.9531,25.2806,3.6786,26.58
8/23/2012,27.9986,32.0323,17.8365,25.3015,3.6786,26.0168
8/22/2012,27.9024,31.7107,17.7198,24.7187,3.6663,26.0443
8/21/2012,27.1756,30.9678,17.6774,23.7092,3.6049,26.1679
8/20/2012,26.9619,30.6907,17.582,23.6259,3.6049,25.8932
8/17/2012,26.6092,30.5465,17.6509,23.6884,3.6049,25.7421
8/16/2012,26.4382,30.5798,17.5502,23.5218,3.5926,25.7421
8/15/2012,26.8123,30.8126,17.688,23.8236,3.6049,25.2751
8/14/2012,27.4108,31.2561,17.9955,24.7499,3.6418,25.8795
8/13/2012,27.9879,31.2561,18.0061,25.3015,3.6663,25.6872
8/10/2012,28.2551,31.2007,18.1652,25.468,3.654,25.6185
8/9/2012,27.8917,31.3448,18.1227,25.3847,3.6295,25.7284
8/8/2012,27.9772,31.9768,18.1121,25.6241,3.6295,25.7146
8/7/2012,28.3406,32.3095,18.0273,25.9987,3.6663,25.6322
8/6/2012,29.014,32.3649,18.3348,26.2693,3.7154,25.8795
8/3/2012,28.843,31.9436,18.197,26.1861,3.7031,25.9619
8/2/2012,29.1529,31.5666,18.2712,26.415,3.74,25.4399
8/1/2012,29.0674,31.4779,18.2712,26.4358,3.7277,25.9481
7/31/2012,29.2115,30.9512,18.5366,26.3838,3.7449,25.2723
7/30/2012,28.5509,30.7745,18.3441,26.0612,3.7204,25.5729
7/27/2012,28.2207,30.3106,18.0722,25.7073,3.6713,25.5729
7/26/2012,28.8279,29.8687,18.5663,26.0716,3.7449,24.8352
7/25/2012,28.6255,29.3164,18.4922,26.2485,3.7449,23.5647
7/24/2012,28.3805,29.0292,18.2595,26.3838,3.7327,23.8242
7/23/2012,28.178,29.5042,18.0903,26.3109,3.7572,24.5893
7/20/2012,28.5936,30.3216,18.1749,26.415,3.7449,24.7942
7/19/2012,28.4977,30.2885,18.0057,26.0195,3.7327,25.3816
7/18/2012,28.2739,30.3327,17.6567,25.9051,3.7081,25.0674
7/17/2012,27.5708,30.3327,17.2759,25.8738,3.6836,24.5483
7/16/2012,27.5708,29.9792,17.0115,26.0404,3.6959,23.9609
7/13/2012,27.2192,29.3937,16.8634,25.8947,3.659,24.439
7/12/2012,27.1766,28.7752,16.7682,25.8322,3.6345,24.0565
7/11/2012,26.5373,28.3333,16.5038,25.5824,3.6099,24.3297
7/10/2012,26.3243,27.7147,16.7788,25.7073,3.5977,23.9335
7/9/2012,26.3562,27.6706,16.3661,25.3847,3.5977,24.48
7/6/2012,26.271,27.6706,16.2076,25.1453,3.5977,24.439
7/5/2012,25.9514,27.4828,15.774,24.958,3.5633,24.6029
7/3/2012,25.6317,27.1956,15.4884,24.6874,3.524,24.5893
7/2/2012,25.5252,27.0078,15.5686,24.4689,3.5486,24.1385
6/29/2012,24.8642,26.2301,16.1306,24.2059,3.5165,24.0055
6/28/2012,24.8961,25.3609,16.215,24.4964,3.5165,22.8373
6/27/2012,24.7049,25.5479,16.0567,24.4445,3.5042,22.8509
6/26/2012,24.535,25.1628,16.2044,24.32,3.5042,22.1173
6/25/2012,24.4076,25.2178,16.1622,24.403,3.5288,22.2939
6/22/2012,24.0891,25.4929,15.8352,23.8323,3.5288,22.4841
6/21/2012,24.1846,25.2838,15.8668,24.4341,3.5165,21.6555
6/20/2012,23.9935,25.713,15.7191,24.9633,3.5042,22.6607
6/19/2012,23.9404,25.6249,16.0145,25.1294,3.5411,22.1853
6/18/2012,24.0572,25.2178,16.0145,25.2642,3.5533,21.3295
6/15/2012,24.1103,24.9207,16.4682,25.3265,3.5779,21.2887
6/14/2012,23.6006,24.6236,16.4154,24.5379,3.5411,21.0714
6/13/2012,23.7493,24.4256,16.2466,24.7039,3.5288,20.1749
6/12/2012,23.3033,23.9194,15.7304,24.4238,3.5411,20.5281
6/11/2012,23.6643,23.4463,16.0989,24.6935,3.5901,19.6859
6/8/2012,23.6856,23.3913,16.4893,24.7039,3.5901,20.4737
6/7/2012,23.229,22.9621,16.3171,24.6105,3.5901,20.0119
6/6/2012,22.9741,22.7641,16.3416,24.6313,3.6024,19.5636
6/5/2012,23.3351,21.3556,16.3943,25.2227,3.6392,18.3003
6/4/2012,23.6006,20.6569,17.0261,25.3265,3.6147,17.5532
6/1/2012,24.5457,19.386,17.154,25.5652,3.6269,17.4581
5/31/2012,23.7884,21.2915,16.9671,25.0453,3.6173,18.4812
5/30/2012,22.9206,21.0724,16.7671,24.4474,3.5805,19.7501
5/29/2012,22.8147,21.0833,16.6724,23.7259,3.5314,20.2901
5/25/2012,22.6348,21.1162,16.6618,24.0867,3.556,18.9807
5/24/2012,22.3279,20.9628,16.5776,23.9733,3.5069,19.3586
5/23/2012,22.3067,21.2039,16.6934,24.1382,3.5437,19.3316
5/22/2012,22.0104,21.9929,16.6408,24.1279,3.4946,19.4531
5/21/2012,22.3385,21.6313,16.7145,24.3959,3.5314,19.4666
5/18/2012,22.2009,20.908,16.7987,24.2207,3.5173,18.2315
5/17/2012,22.6771,21.1162,16.7566,23.932,3.5069,18.2382
5/16/2012,23.5979,21.8724,16.6197,23.53,3.556,19.8986
5/15/2012,23.5344,22.3436,16.6829,23.7774,3.5682,21.0865
5/14/2012,23.6931,22.8039,15.6935,23.6331,3.5805,21.6805
5/11/2012,23.6614,24.2504,16.725,23.0559,3.5928,22.5849
5/10/2012,23.291,24.634,16.5355,22.994,3.5805,22.2744
5/9/2012,23.5449,24.6011,16.725,23.0146,3.5928,22.4094
5/8/2012,23.7566,25.2367,16.9881,23.159,3.605,22.8414
5/7/2012,23.4497,25.4559,16.8934,22.9322,3.5928,22.8684
5/4/2012,23.238,25.4668,17.0408,22.9425,3.5928,22.6659
5/3/2012,23.1005,25.5107,16.1566,22.6848,3.556,22.9089
5/2/2012,23.0264,25.0175,15.8198,22.8394,3.5682,22.9899
5/1/2012,22.6242,24.7984,15.5672,22.7054,3.556,22.5174
4/30/2012,22.8572,24.7483,15.5806,22.658,3.5588,22.425
4/27/2012,22.931,24.399,15.7066,22.7916,3.5343,22.1834
4/26/2012,22.7517,24.3007,15.4987,22.9148,3.5588,22.2371
4/25/2012,22.5513,24.2461,15.4861,22.4526,3.5466,22.1566
4/24/2012,22.3404,23.8531,15.3916,22.504,3.5221,21.2706
4/23/2012,22.5619,23.7221,14.9821,22.4732,3.5588,20.9887
4/20/2012,22.5408,24.0387,15.3286,22.3396,3.5343,21.2437
4/19/2012,22.5724,23.5802,15.3391,22.0315,3.5343,21.0558
4/18/2012,22.488,23.5693,14.8036,22.3191,3.5221,21.284
4/17/2012,22.5091,23.5911,14.6986,22.4937,3.4975,21.3243
4/16/2012,22.3509,23.2745,14.2892,22.2266,3.4975,20.8008
4/13/2012,22.3509,23.2527,14.3417,22.2985,3.4975,20.6128
4/12/2012,21.7708,23.2964,14.0057,21.785,3.4853,21.0021
4/11/2012,21.7181,22.7069,14.5516,22.011,3.473,19.9282
4/10/2012,21.8446,22.292,14.3522,21.8158,3.4853,19.2033
4/9/2012,21.9185,22.816,14.1107,21.1174,3.4362,19.794
4/5/2012,21.1274,22.423,13.3547,20.5627,3.3627,20.4115
4/4/2012,20.927,22.7178,13.7642,20.2443,3.3259,20.7068
4/3/2012,20.695,22.7396,13.7117,20.2238,3.3014,21.1498
4/2/2012,21.8552,23.078,14.5096,21.1174,3.3749,21.2572
3/30/2012,21.5425,22.56,14.5827,20.5093,3.3501,21.0482
3/29/2012,21.8369,22.2664,14.6455,20.9088,3.3623,21.2904
3/28/2012,21.5951,22.4187,14.7398,20.7039,3.3256,21.3037
3/27/2012,21.8263,22.3317,14.6246,20.8575,3.3501,21.704
3/26/2012,20.8908,22.2882,14.3313,20.4273,3.3133,21.4905
3/23/2012,20.628,22.5492,13.9542,20.7756,3.2888,20.7566
3/22/2012,20.5334,22.5383,13.9019,20.3864,3.2765,21.0102
3/21/2012,20.7332,22.5927,13.2944,20.257,3.2643,20.7166
3/20/2012,20.1866,22.7123,12.5926,20.0278,3.203,21.1036
3/19/2012,20.2602,23.1363,12.7079,20.1444,3.2275,21.197
3/16/2012,20.4283,23.4626,13.0325,20.4581,3.301,20.7433
3/15/2012,20.2496,23.3538,12.5926,20.3864,3.2398,21.1836
3/14/2012,20.5124,23.8214,13.4829,20.2226,3.1785,21.5973
3/13/2012,21.963,24.4847,14.5512,21.3492,3.3256,21.9042
3/12/2012,22.2993,24.1694,14.8445,21.6462,3.3868,21.0235
3/9/2012,22.5411,23.8105,14.6664,21.4926,3.3746,21.0235
3/8/2012,22.6042,23.6474,14.8131,21.2775,3.3746,20.8901
3/7/2012,22.5832,23.0929,14.9702,21.3287,3.4113,19.956
3/6/2012,22.6357,22.5492,15.2739,21.0624,3.4359,19.6225
3/5/2012,22.8249,23.6474,15.4206,20.7141,3.4359,21.237
3/2/2012,23.0457,23.5931,15.3158,21.2673,3.4359,21.9175
3/1/2012,23.0036,23.0059,15.4206,21.257,3.4113,22.4245
2/29/2012,23.2938,22.7098,15.5295,21.5541,3.4294,22.2113
2/28/2012,23.1786,22.6123,15.3833,22.1072,3.4294,22.0575
2/27/2012,22.791,22.2441,15.1743,22.0867,3.4049,21.8187
2/24/2012,22.3405,22.2332,15.331,21.8921,3.3804,21.7921
2/23/2012,22.2463,21.9625,16.4279,21.8614,3.4049,21.4207
2/22/2012,22.0787,21.67,18.8516,21.8204,3.4172,20.9829
2/21/2012,21.3244,21.3451,18.5695,21.1341,3.3682,20.5982
2/17/2012,21.5235,20.7917,18.3188,21.2058,3.3927,20.1472
2/16/2012,21.712,21.0527,18.3919,21.4926,3.4172,20.187
2/15/2012,21.9215,21.1935,18.559,21.7999,3.4539,19.6829
2/14/2012,22.0891,21.031,18.7471,21.5745,3.4417,20.0676
2/13/2012,21.9949,20.8361,19.0291,21.5745,3.4172,20.0676
2/10/2012,21.5758,20.1971,17.6189,21.3287,3.4784,19.7227
2/9/2012,21.6911,20.5653,17.0025,20.7653,3.4539,20.7707
2/8/2012,22.0787,20.4245,17.3786,21.2263,3.5029,20.7176
2/7/2012,21.953,20.6845,16.8145,21.257,3.5029,20.6115
2/6/2012,22.1834,20.4245,16.4697,21.7077,3.5274,20.3727
2/3/2012,21.8691,20.3271,17.4413,21.1648,3.552,20.3462
2/2/2012,22.0472,20.2621,18.2456,22.1891,3.552,20.0013
2/1/2012,21.7958,19.5039,17.6397,22.1891,3.5397,19.9217
